"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"ANTH","3005W","Language, Culture, and Power","Twin Cities","Studying language as a social practice, students transcribe and analyze conversation they record themselves and consider issues of identity and social power in daily talk.","4","4","No","1","4","OPT - Student Option","-","Every Fall"
"ANTH","3601","Archaeology and Native Americans","Twin Cities","Historical, political, legal, and ethical dimensions of the relationship of American archaeology to American Indian people. Case studies of how representational narratives about Native people are created through archaeology, responses by Native communities, and the frameworks for collaborative and equitable archaeological practice. Professional ethics in archaeology/heritage studies in American contexts.","3","3","No","1","3","OPT - Student Option","-","Fall Even Year"
"ANTH","5601","Archaeology and Native Americans","Twin Cities","Historical, political, legal, and ethical dimensions of the relationship of American archaeology to American Indian people. Case studies of how representational narratives about Native people are created through archaeology, responses by Native communities, and the frameworks for collaborative and equitable archaeological practice. Professional ethics in archaeology/heritage studies in American contexts.","3","3","No","1","3","OPT - Student Option","001186","Fall Even Year"
"APEC","3081","Perspectives on Economic and Social Issues Affecting Indigenous Communities","Twin Cities","Indigenous peoples—tentatively defined as original or early settled populations living in nations now politically and socially dominated by later-arriving populations—live in many countries, especially those founded in settler colonialism. They often live in socially, racially, and culturally distinct, not fully assimilated communities, sometimes with special legal, political, spatial, cultural, and other status or rights. In those cases, these communities are likely also to face special economic constraints and opportunities, and these in turn often intersect with concepts of race and identity as well as issues of social justice and power.

This course will analyze the historical and contemporary factors that have contributed to the special economic circumstances and institutions of Indigenous communities. It will touch on Indigenous community issues worldwide but will focus on the United States and, to some extent, Minnesota. Students will gain an understanding of Indigenous communities' economic resources, such as land and land-based resources; human, financial, social, and environmental capital; and political and legal rights. They will examine the special legal and institutional constraints limiting the efficient use of these resources and discuss policy issues related to the development of Indigenous economies. 

A mixture of economic concepts and theory, data, and case studies will be used throughout the course. The course also draws on history, law, biology, psychology, and other fields. In keeping with liberal education objectives, students will apply multiple disciplines to analyze the economic opportunities and challenges facing Indigenous communities and to discuss evidence on related issues of equity and justice. Students will learn how to use economic reasoning to better understand the history of interactions between Indigenous people and settler societies. They will learn about and use some of the available data on Indigenous people and communities to better understand the communities' economic situations as well as the limitations of the data and data analysis. They will be asked to discuss how concepts of racial identity and power differences between settler and Indigenous communities emerged and contributed to modern Indigenous economic outcomes and to use economic reasoning in discussing the related justice issues.

prereq: APEC 1101 or ECON 1101 or equiv (or instr consent)","3","3","No","1","3","AFV - A-F or Audit","013099","Every Fall"
"ARTH","3218W","Visual rebels: Latinx art since the sixties","Twin Cities","Art and power! Creativity and democracy! Visual expression and resistance! This course explores the visual arts and culture of Latin American and Caribbean artists living and working in the United States from the late 18th century to the present. As a survey course of art history and culture, students read interdisciplinary essays to investigate styles, media, and approaches to art across the nation. When appropriate, students examine the connections artists make to their homelands in Mexico, Central America, South America, or the Caribbean. Students also study the restrictive foundations of art history and museums and build a vocabulary to critique these origins, including concepts such as racialization, essentialism, identity politics, multiculturalism, and exoticism. Central to the seminar is the context of social justice movements from which Chicano, Chicana, Chicanx, Puerto Rican, and undocu-queer arts emerge. As such, students will explore the visual arts and culture as they intersect with citizenship, race, power, gender, sexuality, civil rights, and social justice. As we will see, art is often utilized by U.S.-based Latina/o/x artists and communities to create spaces where agency and empowerment can be realized and negotiated.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall"
"ARTH","3655","African-American Cinema","Twin Cities","African American cinematic achievements from silent films of Oscar Micheaux through contemporary Hollywood and independent films. Class screenings, critical readings.","3","3","No","1","3","OPT - Student Option","-","Spring Even Year"
"ARTH","5218W","Visual rebels: Latinx art since the sixties","Twin Cities","Art and power! Creativity and democracy! Visual expression and resistance! This course explores the visual arts and culture of Latin American and Caribbean artists living and working in the United States from the late 18th century to the present. As a survey course of art history and culture, students read interdisciplinary essays to investigate styles, media, and approaches to art across the nation. When appropriate, students examine the connections artists make to their homelands in Mexico, Central America, South America, or the Caribbean. Students also study the restrictive foundations of art history and museums and build a vocabulary to critique these origins, including concepts such as racialization, essentialism, identity politics, multiculturalism, and exoticism. Central to the seminar is the context of social justice movements from which Chicano, Chicana, Chicanx, Puerto Rican, and undocu-queer arts emerge. As such, students will explore the visual arts and culture as they intersect with citizenship, race, power, gender, sexuality, civil rights, and social justice. As we will see, art is often utilized by U.S.-based Latina/o/x artists and communities to create spaces where agency and empowerment can be realized and negotiated.","3","3","No","1","3","A-F - A-F Grade Basis","000238","Periodic Fall"
"ARTH","5655","African-American Cinema","Twin Cities","African American cinematic achievements, from silent films of Oscar Micheaux through contemporary Hollywood and independent films. Class screenings, critical readings.","3","3","No","1","3","OPT - Student Option","001186","Periodic Fall"
"ARTS","1001","Introduction to Contemporary Art and Theory","Twin Cities","This course introduces you to contemporary perspectives on art through the lens of race, power, and justice. How has art allowed marginalized people to protest oppression, express joy and defiance, and serve as a cultural space for healing? In what ways does the symbolic, open-ended language of art allow artists to imagine otherwise, conjure different futures, and connect to ancestral pasts that co-mingle with present lived experiences? Course readings center BIPOC voices and focus on issues of representation, cultural appropriation, and decolonization. We look at the emergence of ‘fine art,’ a cultural category steeped in race, power, and the politics of exclusion; the history of the Black art movement and its commitment to political purpose in art; the challenges that arise from the insistence that the political align with the aesthetic. The course explores Indigenous organizing and resurgence as well as the politics of opacity and refusal. We will study socially engaged art forms, Afro- and indigenous futurisms, creative practices that explode distinctions between “traditional” and “modern,” art and craft, and engage with art as a field of cultural expression deeply involved in imagining and demanding social justice.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"ARTS","1001H","Honors Introduction to Contemporary Art and Theory","Twin Cities","This course introduces you to contemporary perspectives on art through the lens of race, power, and justice. How has art allowed marginalized people to protest oppression, express joy and defiance, and serve as a cultural space for healing? In what ways does the symbolic, open-ended language of art allow artists to imagine otherwise, conjure different futures, and connect to ancestral pasts that co-mingle with present lived experiences? Course readings center BIPOC voices and focus on issues of representation, cultural appropriation, and decolonization. We look at the emergence of ‘fine art,’ a cultural category steeped in race, power, and the politics of exclusion; the history of the Black art movement and its commitment to political purpose in art; the challenges that arise from the insistence that the political align with the aesthetic. The course explores Indigenous organizing and resurgence as well as the politics of opacity and refusal. We will study socially engaged art forms, Afro- and indigenous futurisms, creative practices that explode distinctions between “traditional” and “modern,” art and craft, and engage with art as a field of cultural expression deeply involved in imagining and demanding social justice.

prereq: Honors student","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall & Spring"
"BA","3001","Race, Power, and Justice in Business","Twin Cities","Business leaders make decisions in a world shaped by history—a history that includes slavery, indigenous dispossession, colonialism, and systemic inequality. These forces have left lasting imprints on our markets, organizations, business practices, and professional relationships. This course equips you to understand and address those realities by exploring the socially embedded nature of business and the ways race, power, and justice influence its past, present, and future.

Instead of treating business practices as neutral or ahistorical, this course foregrounds the legacies of systemic inequity and examines how they continue to shape hiring, pay, marketing, leadership, and corporate strategy. You will learn to question common assumptions about meritocracy, free markets, and equal opportunity, and consider alternative models of economic and organizational practice. Along the way, we will also explore how companies can meaningfully advance diversity, equity, and inclusion efforts that respond to these histories.

The course moves from a macro-level analysis of historical and structural systems, to a mid-level focus on organizational practices, to an individual-level exploration of bias, leadership, and allyship. By the end, you will have the tools to critically evaluate business practices, engage in courageous and constructive dialogue, and design actionable strategies to promote equity and justice in your future career.

BA 3001 fulfills the Race, Power, and Justice in the United States theme of the University of Minnesota’s Liberal Education requirement, preparing you to lead with awareness, integrity, and impact in diverse and complex environments.

prereq: Carlson School of Management student","3","3","No","1","3","A-F - A-F Grade Basis","000011","Every Fall & Spring"
"CFAN","1101","Dean's Engaged Leaders Seminar","Twin Cities","Students explore their role in building inclusive community spaces. Development of leadership skills in academic, social, and public service contexts. Hands-on learning/real-world applications in culturally diverse communities. Field trips, guest speakers, and discussions. Instructor consent required.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall"
"CHLS","1102","Americanos: U.S. Latino History, Politics, and Culture","Twin Cities","This lecture course examines the historical and cultural knowledge and the complex relationship that Latinos have to the U.S. and their countries of origin in the Americas. We study the influence of social, cultural, and political dynamics on Latino history and sense of belonging in the U.S.A. By elevating American history and democracy, the course allows students to make connections to contemporary society. ","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"CHLS","1102H","Honors - Americanos: U.S. Latino History, Politics, and Culture","Twin Cities","This lecture course examines the historical and cultural knowledge and the complex relationship that Latinos have to the U.S. and their countries of origin in the Americas. We study the influence of social, cultural, and political dynamics on Latino history and sense of belonging in the U.S.A. By elevating American history and democracy, the course allows students to make connections to contemporary society. ","3","3","No","1","3","A-F - A-F Grade Basis","000571","Every Fall"
"CHLS","1112","Caminos y Puentes: Chicano Studies Fundamentals","Twin Cities","This seminar investigates the prevailing frameworks that have shaped Chicano studies, the critical investigation of Mexican Americans, and the complex systems that render the US structurally inseparable from Mexico. We explore the connection between Chicano studies and Latino studies. Students will learn the major theories, methods, and approaches to research in communities, such as intersectionality, experiential knowledge, structural analysis, counter-storytelling, transnationalism, globalization, Chicana feminisms, decolonial methods, activism, racialization, anti-Black racism, and Afro-Latino studies, and queer studies. Students learn about and apply concepts for an effective Capstone project in their senior year.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"CHLS","1201","Racial Formation and Transformation in the United States","Twin Cities","What does it take to discuss race seriously? An exploration of this question demands a counter-narrative, for our contemporary moment is such that a growing public opinion (1) casts America as a “raceless nation,” (2) interprets antiracism as “reverse racism,” and (3) embraces “diversity” to maintain the racial status quo. Talking about race is not easy to be sure; it engenders a host of unsettling emotions ranging from guilt and shame to anger. Yet not talking about race as a social fact in American life and culture merely reinforces the existing racial hierarchy. It forecloses opportunities to reach across boundaries of social difference to strive toward a shared sense of community and belonging. Together, we will participate in racial struggles, albeit at times painful and challenging, to address and grapple with ethical-political imperatives to pursue social justice and make the notion of diversity anew. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"CHLS","3212","Chicana Feminism: La Chicana in Contemporary Society","Twin Cities","Scholarly/creative work of Chicanas or politically defined women of Mexican American community. Interdisciplinary. Historical context, cultural process, and autoethnography.
","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"CHLS","3213","From Selena to Bad Bunny: Power and Resistance in Music","Twin Cities","This course explores Chicana/o/x and Latina/o/x music and offers a comprehensive overview of various genres, artists, and traditions. Music, as a mode that both creates and reflects culture, provides key insight into political and social systems. Whether we are studying early border ballads by Chelo Silva who challenged gender norms or learning about Bad Bunny’s commitment to revitalizing Puerto Rico’s electrical grid after Hurricane Maria, we will focus on how the musical production impacts broader society. Readings from scholars in Chicana/o/x and Latina/o/x Studies will ground our analysis of music through an intersectional lens. We will unpack the race, class, and gender dynamics that are evident in a particular musical production. Moreover, we will analyze the artist’s positionality (identities in a particular context) to discuss issues of power and resistance. 

The course units are organized in a flexible chronology and by genre. The material ranges from traditional musical styles such as the corrido and bolero to contemporary genres like punk and hip hop. To fully immerse ourselves in Chicana/o/x and Latina/o/x music there are both reading assignments and listening assignments for each class session. When possible, there are also visuals (music videos) that will provide an additional layer for us to analyze. Throughout the semester, you will write about individual songs, albums, music videos, and artists by applying course concepts and theories to the work. The final project will culminate in a podcast where you record alone or in a group an episode on a particular musician, album, genre, or musical moment. ","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall & Spring"
"CHLS","3218W","Visual Rebels: Latinx art since the sixties","Twin Cities","Art and power! Creativity and democracy! Visual expression and resistance! This course explores the visual arts and culture of Latin American and Caribbean artists living and working in the United States from the late 18th century to the present. As a survey course of art history and culture, students read interdisciplinary essays to investigate styles, media, and approaches to art across the nation. When appropriate, students examine the connections artists make to their homelands in Mexico, Central America, South America, or the Caribbean. Students also study the restrictive foundations of art history and museums and build a vocabulary to critique these origins, including concepts such as racialization, essentialism, identity politics, multiculturalism, and exoticism. Central to the seminar is the context of social justice movements from which Chicano, Chicana, Chicanx, Puerto Rican, and undocu-queer arts emerge. As such, students will explore the visual arts and culture as they intersect with citizenship, race, power, gender, sexuality, civil rights, and social justice. As we will see, art is often utilized by U.S.-based Latina/o/x artists and communities to create spaces where agency and empowerment can be realized and negotiated.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall"
"CHLS","3221","Chicana/o Cultural Studies: Barrio Culture and the Aesthetics of Everyday Life","Twin Cities","Cultural studies approach to investigating aesthetic dimensions of experience that inform and are informed by dynamic relationship between culture, class, ethnicity, and power.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"CHLS","3223","Latin Lovers, Vatos Locos and Spicy Latinas: Chicano Film Representation","Twin Cities","This course explores Chicana/o/e representation in film by treating films as cultural artifacts that communicate changing ideas about Latinidad. Students study the depictions of the Chicana, Chicano, and Chicane communities as well as these connections to U.S. Latina/o experiences, histories, and cultures in commercial and independent film. The course teaches students to analyze films as texts that construct and challenge popular tropes associated with Latinidad and wider notions about race, class, ethnicity, gender, and national origin. The course explores how putting Latinos behind the camera as creators impacts Chicana/o/e and Latina/o/e representation. ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"CHLS","3375","Folklore of Greater Mexico","Twin Cities","Scholarly survey and exploration of the sociocultural  function of various types of folklore in Greater Mexico. Ways in which folklore constructs and maintains community, as well as resists and engenders cultural shifts.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"CHLS","3444","Chicana and Chicano History I","Twin Cities","Experiences of people of Mexican descent in the United States. Important eras in histories of Mexico, the United States, and Mexican Americans. Central role of Chicana/os in U.S. history, culture, and politics. Topics include race, ethnicity, gender, sexuality, immigration, migration.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"CHLS","3446","Chicana and Chicano History II: WWII, El Movimiento, and the New Millennium","Twin Cities","Experiences of people of Mexican descent in the U.S. Notions of citizenship from WWII. Chicano civil rights movement. Impact of immigration patterns/legislation. Cultural wars, changing demographics. Social, economic, and political changes that influenced day-to-day life of Mexican Americans. Meaning of racialized ""Mexican"" identity. How different groups of Mexicans have understood their relationships to other Americans and other Latino groups.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"CHLS","3452","Chicanx/LatinX Indigeneity","Twin Cities","Historical, cultural, and political processes impacting  Chicanas/os and their understanding of being
indigenous to the North American continent. History, culture, and identity formation as dynamic processes intimately related to present and future constructions of Mexican American identities and sociopolitical perspectives.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"CHLS","3507W","Identity, Displacement, Resistance in Chicano Literature","Twin Cities","What is Chicano literature, and how is it similar or different from other American literatures? We will journey through the world of Chicano novels, short stories, creative non-fiction, drama, essays, poetry, graphic writings, and other hybrid forms of literature to understand the cultural, intellectual, and sociopolitical traditions of the Mexican American in the United States.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"CHLS","3672","Latinos in Da House: Midwest Latino Experience","Twin Cities","Did you know that Latinos have been living in the midwestern United States since the 1890s? But Latinos are also recent migrants and refugees, seeking peace and opportunity for their children. Learn about the social, political, cultural, and economic struggles and victories; race and ethnic formation; and the arts and creative practices among a variety of Latinos in the United States.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"CHLS","3753","Health and Wellness in Indigenous, Chicanx, and Latinx Communities","Twin Cities","What is health and wellness? What is healing? Who are indigenous, Chicanx, and Latinx peoples? Is health just an individual process? How do our thoughts, attitudes, and emotions play a role in our health? In what ways do social influences and cultural beliefs affect our health? What other factors impact being well? How might healthiness reflect political, historical, ideological, and systemic dynamics? This course answers these questions and more to introduce students to an interdisciplinary approach to health and wellness in indigenous, Chicanx, and Latinx communities in the U.S.
The primary purpose of this course is to examine the health and wellness of indigenous, Chicanx, and Latinx peoples in the U.S. through the lens of traditional healing. We will explore some of the historical, sociological, and epistemic foundations of selected health modalities to unpack the various ways in which these communities experience disease, well-being, and healing. This class will pay particular attention to psychological and traditional healing modalities (curanderismo and related traditional healing practices, such as indigenous medicine). Exploring the similarities and differences of how a psychologist might treat someone with anxiety versus how a curandera might treat someone with anxiety reveals the underpinnings of each medical system. Rather than viewing these approaches as competing treatments, how might these systems work together to deliver a possible integrative treatment that may be better than each one independently?
An analysis of health and healing in these communities will also coax students to understand their own ways of thinking about health, which is one of my goals for this class. Because of the relatively limited time we will have, combined with the sheer breadth of health topics and approaches, only a fraction of the material can be covered. However, after this class, students will have a firm grasp of some foundations of health and wellness among indigenous, Chicanx, and Latinx peoples in the U.S. ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"CHLS","3771","Latina/o/x Social Movements","Twin Cities","This course investigates Latina/o/x social movements as a critical response to historical and contemporary systemic inequities. We begin with the 1960s and 70s Chicano Movement and Puerto Rican Movement, specifically the Young Lords. Both movements set the foundation for racial/ethnic pride, a cultural renaissance, and transnational solidarity. The social movements from the 1960s were primarily about the redistribution of power to benefit marginalized communities, including communities of color. At the same time, these movements were heavily rooted in nationalist projects, which isolated some members of the community, particularly Xicanas, Puerto Rican women, undocumented people, and LGBTQ Latina/o/xs.  ","3","3","No","1","3","OPT - Student Option","-","Periodic Spring"
"CHLS","3838","Policing, Surveillance, and Social Movements in 20th Century U.S.","Twin Cities","This course explores how policing and surveillance changed, evolved, and adapted throughout the twentieth century in the United States. We will trace the trajectory of police power & legitimacy as well as examine how the institution of policing responded to ongoing racial justice movements. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall & Spring"
"CHLS","3852","Radicals, Moderates, and Vendidos: Chicano/a Politics","Twin Cities","This course will explore the theory and practice of Chicano/a political activities in the U.S. through social science methods of inquiry. The formal political system will be analyzed in relationship to the experience of Mexican and broader U.S. Latino/a origin community members, as will other forms of political engagement. These activities include voting, the actions of elected officials, legislation, campaigning, public policies, activism, and social movements. Analysis of Chicano/a political activity and its relationship to U.S. Latino/a civic action will be grounded in an experience of unequal power relations, racial and ethnic institutional exclusion, economic exploitation, and the attempt to achieve social justice.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"CHLS","3862","American Immigration History","Twin Cities","The United States has frequently been called a “nation of immigrants,” yet despite this celebratory view of the U.S.’s immigrant origins, present-day immigration often provokes fear, anxiety, and resistance. Indeed, immigrants have rarely been truly welcomed in any historical era. This course will examine the history of immigration to, and migration within, the United States from the colonial era to the present, including forced migrations, such as the African slave trade.

We will consider the full range of the migration experience, including what compelled or inspired people to leave their homelands, the means of their migration, and how they settled in their new homes. In addition, we will look at the cultural transformations precipitated by immigration including the creation of ethnic identities, assimilation, and transculturation. Various forms of nativist sentiment and practice will be addressed, as well as migrant and ethnic resistance to nativism, racism, and exploitation.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"CHLS","3888","Abajo Con La Migra: Immigration and the Latino/a Experience","Twin Cities","As part of a longer tradition in Latino/a/x radical thought, this upper-division, interdisciplinary course explores the experiences of migrants from Latin America to the United States in the 20th and 21st centuries, and its roots in colonialism from previous centuries. It will consider the transnational context in which migrants cross borders by investigating not only their reception in the United States, but the complex processes occurring within their homelands as well. The class will also explore migrant engagements with U.S. society, pre-existing Latino/a/x and other ethnic communities, and experiences within the political, economic, and social aspects of life at the local and global level. At central issue will be the role of U.S. foreign policy in Latin America that contributes to the context in which people migrate, development of border patrolling as a key part of U.S. immigration policy, the cultural and social innovations created out of the process of diaspora, the relationship among different Latina/o/x groups and the emergence of “Latinidad” in the U.S., and the historical and ongoing struggle for immigrant rights.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"CHLS","4232","Bodies, Borders, and Belonging: Latina/x Gender & Sexuality Studies","Twin Cities","In this course, we'll learn about how Chicanas/o/xs and Latinas/o/xs have thought about, challenged, and reshaped ideas of gender and sexuality. Together, we’ll ask: How do race, class, and nation shape the way we experience gender? How have people resisted, redefined, or complicated sexual identity across different social and political contexts? From shifting “borders” of what counts as “normal” to the ways communities imagine new possibilities for identity, we’ll explore the politics of the self. Be ready to question assumptions, engage with bold thinkers, and connect these ideas to your own world.","3","3","No","1","3","OPT - Student Option","-","Fall Odd, Spring Even Year"
"CHLS","4401","Chicana/Latina Cultural Studies","Twin Cities","Readings in Chicana/Latina cultural studies. TV, film, art, music, dance, theatre, literature. Identity/sexuality. Production of culture/theory. ","3","3","No","1","3","OPT - Student Option","-","Fall Even Year"
"CI","1121","Educational Movements Past and Present: Multicultural Perspectives","Twin Cities","Students will explore diverse historical perspectives regarding educational movements in the U.S. since the Civil War. Through challenging questions and problems in educational history, students will develop critical frameworks necessary for interpreting Americas educational past and how it is tied to culture, politics, privilege, and power.","4","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"CI","1903W","Prince, Lyrics, and This Thing Called Life","Twin Cities","This course focuses on the lyrics of the prolific American musician, songwriter, singer, and multi-instrumentalist, Prince Rogers Nelson. Lyrics are poetry and like poetry, lyrics have a way of reaching the core of us. They are everywhere, and they help us find community amongst our peers and across generations. They help us on our journey of becoming. Becoming our future selves, a higher self, our true selves. This requires using what we learn from the past and what we know in the now to a renewed version of ourselves. Lyrics can help on this journey. This seminar explores the lyrics and life of the musician Prince Rogers Nelson (and others) to better understand our journey in becoming, and how local and global sociopolitical contexts shape our identities. 

This course is taught by Dr. Crystal Wise, an assistant professor in the College of Education and Human Development. Her work scholarship focuses on early literacy development and the historical and contemporary literacy practices of African Americans. Wise believes in the curious and resilient student. She actively engages the mind and heart in learning activities to support goal-(re)setting, personal growth, and contributions to the communities we learn in, learn from, and learn with.","3","3","Yes","2","6","A-F - A-F Grade Basis","001475","Every Fall & Summer"
"CI","3433W","Climate Justice, Children's Stories, and Action for a Just Transition","Twin Cities","Human-induced climate emergency is the key existential issue of our time. Its main driver has been a socioeconomic system whose ideologies, practices, and institutions are built on the logic of extractivism, exploitation, and objectification of humans and nature as resources. To address the climate emergency, efforts at mitigation and adaptation will need to rest on a different foundation. Besides ensuring regeneration, inclusion, and collective thriving for humanity as part of nature, this foundation will need to challenge and reckon with the historic and ongoing socioecological inequalities—forms of violence against the planet and its peoples—that have enabled the climate crisis and facilitate dumping its cost on the poor, BIPOC, (formerly) colonized populations, the nonhuman animals, and future generations. The name of that new foundation is climate justice.
 
A Liberal Education course, this class will provide students with the contexts and skills necessary to understand climate justice as 1) an essential framework for addressing the socioeconomic, ideological, and other drivers of the climate emergency, and 2) a strategic solution, whose application to considerations of climate change impacts, burdens, and futures is necessary to ensure a just transition to an ecological civilization. Drawing on the work of Indigenous, youth-led, BIPOC, and citizen-action climate activism, we will explore climate justice as a conceptual framing that shapes cultural narratives of justice, injustice, equity, and solidarity. We will learn how climate justice developed from earlier notions of justice, as well as how these notions have shaped the stories we tell about how the world is or should be. Throughout, we will study examples of climate justice activism and resistance in literature, film, media, and real life.
 
Children’s and young adult literature provides a rich variety of narratives to explore the entanglements of climate justice with issues of identity, race, social class, power, culture, and age. Our primary readings in this course will be award-winning fiction and nonfiction of the past decade with clear climate justice themes. By engaging with these narratives students will appreciate how the climate justice framing expands discussion about the climate emergency from considerations of science, technology, emissions, or economic development to larger concerns about how individuals, communities, and ecosystems interact and heal. We will approach climate justice as a space where the biological and social challenges of addressing the climate emergency intersect with the cognitive, emotional, cultural, and psychological ones.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall"
"CI","4121","Culture Power and Education","Twin Cities","Manifestations of culture/power in education. How culture is mediating factor in educational achievement of students of color. Relationship between home/community, school cultures.  Theories/research that show importance of integrating students' interests, knowledge, experience for increasing student engagement/achievement.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall & Spring"
"CNRC","3518","Jewish Humor: Seriously Funny from Text to Stage to Screen","Twin Cities","In the U.S. the comic world has been so dominated by Jewish writers and performers that the ""People of the Book"" have come to be known as the ""People of the Joke."" A 2013 Pew Research poll showed that for American Jews, a sense of humor is essential to their Jewish identity—more important than ritual or the observance of traditional religious commandments. While surveying a broad range of humor in print, on stage, and in films along with classical Jewish texts including the Torah and Talmud, students will learn about the historical and cultural contexts that make such humor not only possible, but existentially necessary—a serious business indeed. And we'll accomplish all this while laughing hysterically. 
No prior knowledge of Jewish history and culture is required or assumed.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"COMM","3341","Asian American Images","Twin Cities","From 19th-century anti-Chinese political cartoons to Harold and Kumar, visual representations of Asians in the United States have long influenced how Asian Americans are seen and treated. What are some of the ways that photography, graphic arts, and digital culture have pictured Asian Americans as aliens, citizens, immigrants, workers, family and community members, entertainers, and artists? Course topics will relate visual images to particular historical moments, including the early exclusion period and the ""yellow peril"" stereotype; WWII Japanese American incarceration and the drawings of Miné Okubo, and photo-journalism documenting U.S. military involvement in Southeast Asia and its aftermath. How do photographic and other images work to counter historical amnesia, heal traumatic loss, and document social injustice? Other weeks of the class will explore the ways that individuals, families, and communities use photographs, video, and other visual media to preserve a sense of connection and belonging. We will also look at how contemporary Asian American photographers such as Tseng Kwong Chi, Nikki Lee, and Wing Young Huie experiment with visual images to raise questions of racial and national identity, social inequality, gender, sexuality, and political agency. The course also includes a digital storytelling project that encourages students to create video images and sound reflecting Asian American immigration stories from local communities.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"COMM","3351","Asian Americans and Popular Culture","Twin Cities","Over the past few decades, Asian Americans have become increasingly visible both as the subjects and producers of popular culture in the United States. This course will explore how this new recognition of Asian Americans in popular literature, cinema, television, and entertainment is related both to longer histories of Asian immigration and racial exclusion and to post-1960s efforts to forward racial awareness, community activism, and social justice. Our first unit will look at how particular stereotypes such as the yellow peril or the wartime enemy encouraged anti-Asian feeling and violence and legal restrictions on immigration and naturalization. We will then examine how throughout history, Asian immigrants and their descendants used song, dance, theater, writing, and other forms of popular culture to express personal desires and foster collective ties. Our final unit concentrates on contemporary popular culture and its relationship to the changing identities of Asian Americans. How do Asian Americans influence the current essays, films, and videos that are consumed by millions today? How are increasingly pan-ethnic, interracial, multiracial, transnational, and global experiences reflected in popular culture?","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"COMM","4263","Feminist Media Studies","Twin Cities","Issues, controversies, and practices of gender and their relationship to U.S. media. Ways in which gender is represented in and comes into play with media texts/institutions. Histories of feminism, theories/methods/political economy, case studies.

prereq: 3211 or instr consent","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"COMM","4621W","Rhetoric of Feminism","Twin Cities","History/criticism of rhetoric of feminism from 19th century to present.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"CPSY","3701","Racial Bias in Early Childhood","Twin Cities","This course is designed to introduce you to the key concepts as well as theories of perceptual, cognitive, and social systems that facilitate prejudiced thinking in early childhood. The primary goal of this course is for you to gain new knowledge in this area of child development, increase reading, writing, and critical thinking skills, and incorporate course material into your daily life. The first part of the course will provide grounding terminology, theories, and historical perspectives on race, racial ideology, racism, and the development of biases. We will then utilize a scientific identity in part 2, learning research methods and evidence for the developmental trajectory of racial biases. In part 3, we will discuss applying our newly gained scientific knowledge and explore opportunities for reducing racial biases in early childhood. This class will include a combination of lectures, guest presentations, and student-driven small as well as large group discussions.","3","3","No","1","3","OPN - Student Option No Audit","-","Every Spring"
"CSCL","1001W","Introduction to Cultural Studies","Twin Cities","What does it mean to be a part of this thing we call ""society""? Cultural studies is an interdisciplinary and critical field that examines culture as “a whole way of life” (Raymond Williams) and a site of meaning, identity, and power. Drawing on sociology, anthropology, art history, literary studies, gender studies, philosophy, and more, it explores how what people think, create, and do shapes their identities, values, and practices. Cultural studies asks key questions: How do things come to mean what they do? How do power, wealth, and value take shape? How do humans organize themselves and relate to the world? By interrogating these questions, we'll grapple with what it means to be part of society, offering tools to analyze and understand the structures and dynamics that define our shared existence.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
