"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"AMST","1511","Americans Abroad:  Rethinking Travel, Culture, & Empire","Twin Cities","In this course, we will look at Americans (including ourselves) who travel abroad and what their experiences, both in the present and historically, tell us about how we imagine others and our/their place in the world. What do these experiences tell us about who we are as a people, a culture, and a nation? This course will examine how these experiences have transformed (and continue to transform) Americans and the countries and cultures with which they interact. Indeed, this course challenges students to consider the overall effects that these processes have had on America's relationship with the rest of the world.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"AMST","5412","Comparative Indigenous Feminisms of The Americas","Twin Cities","This course will critically and closely engage with indigenous feminisms in the Americas.  What does it mean to be an intersectional indigenous feminist? How are indigenous womyn activists, cultural workers, and intellectuals throughout the Americas theorizing and critiquing the production of gender, gender roles, heterosexualism, patriarchy, and anti-Indigenous racism? How are rape and conquest tied to the emergence of patriarchy and the sexualization and violence committed against indigenous womyn’s bodies and queer bodies? This course will consider these questions from indigenous queer and feminist perspectives. Initially, we will set out to understand how the colonization of indigenous peoples in the Americas influenced past and contemporary understandings of race and otherness on the continent. We will analyze how European explorers codified indigenous bodies as different and drew binaries between themselves and indigenous peoples as racial others. We will explore how violence committed against indigenous bodies solidified ideas about indigeneity and how exploitation in colonial institutions turned indigenous bodies into commodities. Additionally, we will consider how colonization and colonial institutions racialized indigenous bodies through sexual violence and rape. Furthermore, we will consider how the imposition of patriarchy and the importation of capitalism established a Eurocentric colonial gender system, which disrupted broader pre-colonial indigenous ideas about gender and sexuality. On the one hand, the gender binary stripped indigenous womyn of their political power and voice by relegating them to the domestic sphere, and, on the other, the new system negated indigenous genders and gender roles, which fell outside of the binary, consequentially erasing the existence and validity of queer indigenous people. We will engage with decolonial feminist voices to further our understanding of the impact of pre-colonial conceptualizations of gender and sexuality. 
The course will examine the relationship between Western feminism and indigenous feminism, as well as the interconnections between womyn of color feminism and indigenous feminism. In addition to exploring how indigenous feminists have theorized from ""the flesh"" of their embodied experience of colonialism, the course will also consider how indigenous womyn are articulating decolonization and the embodiment of autonomy through scholarship, cultural revitalization, and activism.  ","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"ANSC","3203W","Environment, Global Food Production, and the Citizen","Twin Cities","Ecological/ethical concerns of food production systems in global agriculture: past, present, and future. Underlying ethical positions about how agroecosystems should be configured. Interactive learning using decision cases, discussions, videos, other media.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"ANTH","1003V","Understanding Cultures: Honors","Twin Cities","This course is an introduction into culture and the making of humanity, past and present. What is culture, and what are the everyday practices, values, beliefs, and resources that go into the making of the human? We will ask questions such as the following: What makes jokes funny? How do identities and unequal social orders get made and reproduced? How can we understand human cultural variation and diversity? Why is there so much socio-economic inequality in the contemporary world, and how can we make sense of it to help address massive social problems and challenges?

This course is also an introduction to what it means to ""to think like an anthropologist""—which entails challenging our own assumptions and cultural preconceptions about ourselves, other peoples, and the world around us. What does it mean to understand ""the natives' points of views""? What if the exotic ""others"" are actually ""us""? What is ""us,"" anyway? In addition to making the ""strange familiar"" and the ""familiar strange,"" we also investigate what is at stake in doing cultural analysis that is both grounded and responsive to people's lived experiences, and makes claims about the larger world. Key topics to be explored are power and inequality, race and ethnicity, colonialism, globalization, economy and economics, suffering and violence, gender and sexuality, kinship and family.

prereq: Honors","4","4","No","1","4","A-F - A-F Grade Basis","000571","Every Fall & Spring"
"ANTH","1003W","Understanding Cultures","Twin Cities","This course is an introduction to culture and the making of humanity, past and present. What is culture, and what are the everyday practices, values, beliefs, and resources that go into the making of the human? We will ask questions such as the following: What makes jokes funny? How do identities and unequal social orders get made and reproduced? How can we understand human cultural variation and diversity? Why is there so much socio-economic inequality in the contemporary world, and how can we make sense of it to help address massive social problems and challenges?

This course is also an introduction to what it means to ""to think like an anthropologist""—which entails challenging our own assumptions and cultural preconceptions about ourselves, other people, and the world around us. What does it mean to understand ""the natives' points of view""? What if the exotic ""others"" are actually ""us""? What is ""us,"" anyway? In addition to making the ""strange familiar"" and the ""familiar strange,"" we also investigate what is at stake in doing cultural analysis that is both grounded and responsive to people's lived experiences and makes claims about the larger world. Key topics to be explored are power and inequality, race and ethnicity, colonialism, globalization, economy and economics, suffering and violence, gender and sexuality, kinship and family.","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"ANTH","2006","Humans and Aliens: Learning Anthropology through Science Fiction","Twin Cities","Science Fiction has been one of the most popular genres of literature over the last century and a half. Despite its great popularity, however, many fans of the genre do not realize how much it has in common with the discipline of Anthropology. Anthropology is the study of what it means to be human in all times and places. Science fiction, for its part, explores human existence in equally diverse contexts, except that those imagined contexts frequently have not yet happened. Despite this similarity, anthropology is extremely poorly known compared to science fiction. This course uses the stimulating and entertaining literature of science fiction to expose students to anthropology who, having never been exposed to it in high school, are likely to leave university without learning the power of the discipline’s perspective on humanity. Through individual pairings of anthropology texts and science fiction stories, the course explores the relevance of biological anthropology, social anthropology, linguistic anthropology, and archaeology to humanity’s future. The course’s juxtaposition of anthropological literature to science fiction stories is designed to provide students with the ability to see how our future is more dependent on how humanity works (as anthropology understands it), than merely what the next technological invention has to offer us.  
	This course introduces students to the breadth of anthropological topics using the literature of such award-winning science fiction (SF) authors as Isaac Asimov, Elisabeth Bear, Jerome Bixby, Octavia Butler, Ted Chiang, Arthur C. Clarke, Philip K. Dick, Robert Heinlein, Frank Herbert, Ursula K. Le Guin, Catherine Moore, Mike Resnik, Kim Stanley Robinson, Neil Stephenson, James Tiptree, Jr., and Kurt Vonnegut. While the course is not designed to cover the literary criticism of SF literature nor the social analysis of the SF community of readers and authors, the choice of which SF authors to oppose to select anthropological topics was shaped by my understanding of the historical development of SF literature. Students will thus read stories written from the Golden Age of magazine SF to the most recent post-cyberpunk novelists. The selection of SF stories is of course idiosyncratic but it is designed to reflect the goal of learning something of anthropology while having a blast reading SF.  
","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"ANTH","3004","Great Controversies in Anthropology","Twin Cities","Notable controversies in anthropology: Is human ""reason"" the same in all cultures? What makes up evidence/truth when we study people? Whose ""voices"" should be heard?  Should anthropologists support contemporary attempts at economic 'development""? Is it possible to agree on a set of universal individual or cultural rights?  Can we make qualitative judgments about cultures? What civic/political responsibilities does the anthropologist have at home and with the people whom she or he studies? In-class debates.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring"
"ANTH","3006","Humans and Aliens: Learning Anthropology through Science Fiction","Twin Cities","Science Fiction has been one of the most popular genres of literature over the last century and a half. Despite its great popularity, however, many fans of the genre do not realize how much it has in common with the discipline of Anthropology. Anthropology is the study of what it means to be human in all times and places. Science fiction, for its part, explores human existence in equally diverse contexts, except that those imagined contexts frequently have not yet happened. Despite this similarity, anthropology is extremely poorly known compared to science fiction. This course uses the stimulating and entertaining literature of science fiction to expose students to anthropology who, having never been exposed to it in high school, are likely to leave university without learning the power of the discipline’s perspective on humanity. Through individual pairings of anthropology texts and science fiction stories, the course explores the relevance of biological anthropology, social anthropology, linguistic anthropology, and archaeology to humanity’s future. The course’s juxtaposition of anthropological literature to science fiction stories is designed to provide students with the ability to see how our future is more dependent on how humanity works (as anthropology understands it), than merely what the next technological invention has to offer us.  
	This course introduces students to the breadth of anthropological topics using the literature of such award-winning science fiction (SF) authors as Isaac Asimov, Elisabeth Bear, Jerome Bixby, Octavia Butler, Ted Chiang, Arthur C. Clarke, Philip K. Dick, Robert Heinlein, Frank Herbert, Ursula K. Le Guin, Catherine Moore, Mike Resnik, Kim Stanley Robinson, Neil Stephenson, James Tiptree, Jr., and Kurt Vonnegut. While the course is not designed to cover the literary criticism of SF literature nor the social analysis of the SF community of readers and authors, the choice of which SF authors to oppose to select anthropological topics was shaped by my understanding of the historical development of SF literature. Students will thus read stories written from the Golden Age of magazine SF to the most recent post-cyberpunk novelists. The selection of SF stories is of course idiosyncratic but it is designed to reflect the goal of learning something of anthropology while having a blast reading SF.  
","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"ANTH","3016","Africa and African Diaspora Archaeology","Twin Cities","'	Africa and African Diaspora Archaeology (AFRO/ ANTH 3016/5016) examines the evolution of human behavior in Africa and looks at subsequent social, cultural, and technological developments as shown in archaeological records including artifacts, ecofacts, rock art, and structures at archaeological sites. It also discusses methods used to identify archaeological records and how these records can be used to reconstruct past ways of life. Students will obtain hand-on-experience in identifying, classifying, and interpreting archaeological objects. The course covers Africa from around 2.6 million years ago to the recent past, focusing primarily on the last 10,000 years. It examines the development and spread of food production, pottery, metallurgy, trade, and African connections with the Atlantic world dating back to the fifteenth century. ","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"ANTH","3021W","Anthropology of the Middle East","Twin Cities","Anthropological methods of analyzing/interpreting Middle Eastern cultures/societies.","3","3","No","1","3","AFV - A-F or Audit","-","Fall Even Year"
"ANTH","3035","Anthropologies of Death","Twin Cities","Anthropological perspectives on death. Diverse understandings of afterlife, cultural variations in death ritual, secularization of death in modern era, management of death in medicine, cultural shifts/conflicts in what constitutes good or natural death.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring"
"ANTH","3046W","Romance and Culture","Twin Cities","Romance, aspects of this kind of love relationships from different perspectives in social/biological sciences. Draws on cross-cultural materials.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"ANTH","3147","Digital Anthropology","Twin Cities","Recent developments and adoption of new digital technologies, especially smart phones, social media, and gaming, have prompted academic and popular interest in and debates about the relationship of this technology to society. Anthropologists and other social scientists have been discussing in what ways technology in its various forms interacts with human culture for many years. How does it change society? How does society define its uses and meanings? The focus of this course is the multiple ways in which digital technology affects relationships in culture and society.  We shall how digital technologies influence identity, labor practices, political strategies, among much else.  We will explore ethnographic research on digital cultures, by way of answering this question. For the most part, the course will put an emphasis on anthropological and/or ethnographically informed work. Although, the readings will also be interdisciplinary, drawing on relevant literature from a variety of academic disciplines in the history of communications.  ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"ANTH","3147H","Honors: Digital Anthropology","Twin Cities","Recent developments and adoption of new digital technologies, especially smartphones, social media, and gaming, have prompted academic and popular interest in and debates about the relationship of this technology to society. Anthropologists and other social scientists have been discussing in what ways technology in its various forms interacts with human culture for many years. How does it change society? How does society define its uses and meanings? The focus of this course is the multiple ways in which digital technology affects relationships in culture and society. We show how digital technologies influence identity, labor practices, political strategies, among much else. We will explore ethnographic research on digital cultures, by way of answering this question. For the most part, the course will put an emphasis on anthropological and/or ethnographically informed work, although the readings will also be interdisciplinary, drawing on relevant literature from a variety of academic disciplines in the history of communications. ","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Spring"
"ANTH","3306W","Medical Anthropology","Twin Cities","Relations among human affliction, health, healing, social institutions, and cultural representations cross-culturally. Human health/affliction. Medical knowledge/power. Healing. Body, international health, colonialism, and emerging diseases. Reproduction. Aging in a range of geographical settings.

prereq: 1003 or 1005 or entry level soc sci course recommended","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall & Spring"
"ANTH","4053","Economy, Culture, and Critique","Twin Cities","Systems of production/distribution, especially in nonindustrial societies. Comparison, history, critique of major theories. Cross-cultural anthropological approach to material life that subsumes market/nonmarket processes.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"ANTH","5016","Africa and African Diaspora Archaeology","Twin Cities","'	Africa and African Diaspora Archaeology (AFRO/ ANTH 3016/5016) examines the evolution of human behavior in Africa and looks at subsequent social, cultural, and technological developments as shown in archaeological records including artifacts, ecofacts, rock art, and structures at archaeological sites. It also discusses methods used to identify archaeological records and how these records can be used to reconstruct past ways of life. Students will obtain hand-on-experience in identifying, classifying, and interpreting archaeological objects. The course covers Africa from around 2.6 million years ago to the recent past, focusing primarily on the last 10,000 years. It examines the development and spread of food production, pottery, metallurgy, trade, and African connections with the Atlantic world dating back to the fifteenth century. ","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"ANTH","5021W","Anthropology of the Middle East","Twin Cities","Anthropological field methods of analyzing/interpreting Middle Eastern cultures/societies.","3","3","No","1","3","OPT - Student Option","-","Fall Even Year"
"ANTH","5412","Comparative Indigenous Feminisms of The Americas","Twin Cities","This course will critically and closely engage with indigenous feminisms in the Americas. What does it mean to be an intersectional indigenous feminist? How are indigenous womyn activists, cultural workers, and intellectuals throughout the Americas theorizing and critiquing the production of gender, gender roles, heterosexualism, patriarchy, and anti-Indigenous racism? How are rape and conquest tied to the emergence of patriarchy and the sexualization and violence committed against indigenous womyn’s bodies and queer bodies? This course will consider these questions from indigenous queer and feminist perspectives. Initially, we will set out to understand how the colonization of indigenous peoples in the Americas influenced past and contemporary understandings of race and otherness on the continent. We will analyze how European explorers codified indigenous bodies as different and drew binaries between themselves and indigenous peoples as racial others. We will explore how violence committed against indigenous bodies solidified ideas about indigeneity and how exploitation in colonial institutions turned indigenous bodies into commodities. Additionally, we will consider how colonization and colonial institutions racialized indigenous bodies through sexual violence and rape. Furthermore, we will consider how the imposition of patriarchy and the importation of capitalism established a Eurocentric colonial gender system, which disrupted broader pre-colonial indigenous ideas about gender and sexuality. On the one hand, the gender binary stripped indigenous womyn of their political power and voice by relegating them to the domestic sphere, and, on the other, the new system negated indigenous genders and gender roles, which fell outside of the binary, consequently erasing the existence and validity of queer indigenous people. We will engage with decolonial feminist voices to further our understanding of the impact of pre-colonial conceptualizations of gender and sexuality. 
The course will examine the relationship between Western feminism and indigenous feminism as well as the interconnections between womyn of color feminism and indigenous feminism. In addition to exploring how indigenous feminists have theorized from ""the flesh"" of their embodied experience of colonialism, the course will also consider how indigenous womyn are articulating decolonization and the embodiment of autonomy through scholarship, cultural revitalization, and activism.  ","3","3","No","1","3","OPN - Student Option No Audit","-","Periodic Fall & Spring"
"APEC","1101","Principles of Microeconomics","Twin Cities","Economic behavior of consumers/firms in domestic/international markets. Demand, supply, competition. Efficiency, Invisible Hand. Monopoly, imperfect competition. Externalities, property rights. Economics of public policy in environment/health/safety. Public goods, tax policy.","4","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"APEC","3007","Applied Macroeconomics: Policy, Trade, and Development","Twin Cities","Indicators of economic development, growth in trade, and welfare of developing countries. Globalization. Drivers of growth, productivity, technical change, and research. Comparative advantage. Distribution consequences of trade. Trade policy instruments/institutions.

prereq: [1101 or ECON 1101], [1101H or ECON 1101H], [1102 or ECON 1102], [1102H or ECON 1102H]; 3001, 3006 recommended","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"APEC","3061","Economic Development in Contemporary Africa","Twin Cities","Major socio-economic challenges that confront post-independence sub-Saharan African countries in quest for sustainable economic development/growth. Causes of persistent poverty/inequality, role of institutions/multinational agencies. Growth in 21st century.

prereq: 1101 or ECON 1101","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"ARCH","3411V","Architectural History to 1750","Twin Cities","This course will begin to situate us, and our work, in the context of the much larger, much longer human story. Architecture, both in practice and in its historical study, is fundamentally about people. In studying the human past through the built environment, from prehistory to 1750, we will see how architecture, both the ordinary and the extraordinary, is the product of its cultural, political, and social context. People make buildings and spaces, and buildings and spaces shape the ideas and behaviors of people. By studying architectural history we will learn about trends of style and form, but our primary emphasis is to learn about the relationships, practices, narratives, and beliefs that have constituted human culture around the world and across time. 

prereq: first year writing requirement; Soph or above","3","3","No","1","3","A-F - A-F Grade Basis","002141","Every Fall"
"ARCH","3411W","Architectural History to 1750","Twin Cities","Built environment as a tool to study the human past from ancient times to 1750. Major trends of style and form and the relationships, practices, and beliefs that have shaped human behavior.

prereq: Soph or above","3","3","No","1","3","AFV - A-F or Audit","000255","Every Fall"
"ARCH","3412V","Honors: Architectural History Since 1750","Twin Cities","Examples of the built environment from the Enlightenment to the present are studied within a broad social, cultural, and political context. Major architectural movements and their associated forms and designs.

prereq: Soph or above","3","3","No","1","3","A-F - A-F Grade Basis","000595","Every Spring"
"ARCH","3412W","Architectural History Since 1750","Twin Cities","Examples of the built environment from the Enlightenment to the present are studied within a broad social, cultural, and political context. Major architectural movements and their associated forms and designs.

prereq: Soph or above","3","3","No","1","3","AFV - A-F or Audit","000595","Every Spring"
"ARTH","1002W","Why Art Matters","Twin Cities","Introduction to history of topics that investigate power/importance of art both globablly and in its diverse forms, from architecture and painting to video and prints.  Sacred space, propaganda, the museum, art/gender, art/authority, tourism.","4","4","No","1","4","OPT - Student Option","-","Every Spring"
"ARTH","3014W","Art of India","Twin Cities","Indian sculpture, architecture, and painting from the prehistoric Indus Valley civilization to the present day.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"ARTH","3182","Egypt and Western Asia: Art and Archaeology of Ancient Egypt and Western Asia","Twin Cities","This course will provide students with foundational knowledge in the art, architecture, and archaeology of Egypt, East Africa, Asia Minor, Mesopotamia, Iran and Central Asia from the Neolithic through Late Antiquity (ca. 7,000 B.C.E. - 650 C.E.). Students will gain an understanding of the relationship between the visual material and the social, intellectual, political, and religious contexts in which it developed and functioned. In this regard, students will also gain an understanding of the evolution of, and exchanges and differences among, the visual cultures of these time periods and regions. It will also expose them to the preconditions for contemporary geopolitics in the region. 
","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"BBE","3201","Sustainability of Food Systems: A Life Cycle Perspective","Twin Cities","Consequences of the global food system. Diversity in food systems. Current topics in food sustainability.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall & Spring"
"BIOL","1904","Innovation + Discovery in London","Twin Cities","Students will examine innovation across a variety of disciplines and consider how solutions to problems facing society require creativity, collaboration, and new ways of thinking. Using an ecosystems approach, we will explore how environments can foster innovation, particularly in the British context and the London area, by traveling to London for the initial part of the course. Understanding historical innovation is also an important lens with which to examine current innovation and to understand the cultural context of how society has changed over time. We will explore the rich history of innovation in the United Kingdom by tracing its evolution from the Industrial Revolution to its current status as a global leader in technology, science, and other sectors.

As we examine the reasons behind the United Kingdom’s ranking (#6 in 2025) on the Global Innovation Index, we will meet with London-based institutions engaged in innovation-focused work, tour local organizations implementing sustainable urban planning practices, and visit museums to learn about the history of advancements in technology, medicine, and public health. Students will have the opportunity to expand their perspective on innovation outside of London by ending the program in picturesque Cambridge to learn about world-renowned research.

As a learning abroad seminar, students will learn about their level of intercultural competence and strategies to increase their competence, as well as engage in a practical experience of navigating another culture in an intentional and reflective way. An important part of this course is immersing within British culture to better understand its role, facilitating an innovative environment. Through examining innovation through the British lens and across disciplines, students will emerge with an understanding of how organizational and government practices foster innovation in a country beyond the United States.

This course is taught by Nikki Letawsky Shultz, the Assistant Dean for Student Affairs and International Programs for the College of Biological Sciences. She worked with student organizations and leadership at Cornell University and for the Government of Alberta in post-secondary education planning.  Nikki has led many study abroad courses—from the Galapagos to Sweden—and loves experiencing new countries alongside her students.","3","3","No","1","3","A-F - A-F Grade Basis","001475","Every Fall"
"BIOL","3905","From ABBA to AI: The Swedish Innovation Story","Twin Cities","This course is open to undergraduates from all disciplines and will appeal to students with a broad interest in the creative process and understanding innovation of the past and present. Students will examine innovation across a variety of disciplines and consider how solutions to problems facing society require creativity, collaboration, and new ways of thinking. In particular, we will explore how environments can foster innovation, particularly in the Swedish context by traveling to Stockholm for the course. We examine the reasons behind Sweden’s ranking (#2 in 2023) on the Global Innovation Index, as well as the Nobel Prize, international awards bestowed by Swedish institutions that recognize significant academic, cultural, and scientific advances. As a learning abroad seminar, students will learn about their level of intercultural competence and strategies to increase their competence, as well as engage in a practical experience of navigating another culture in an intentional and reflective way.
An important part of this course is immersing within Swedish culture to better understand its role facilitating an innovative environment in a Scandinavian context. Swedish innovation and culture will be explored across disciplines, such as the arts, education, science, and technology, through readings, lectures, and experiences in-country to various sites, including the Vasa Museum, Nobel Museum, Swedish History Museum, and business visits. Through examining innovation through the Swedish lens and across disciplines, students will emerge with an understanding about how organizational and government practices foster innovation in a country beyond the United States.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Summer"
"CEGE","4583","Design for Life: Water in Tanzania","Twin Cities","Teams will evaluate community needs and infrastructure to design potable water-handling systems in rural Tanzania, typically off the power grid. Fluid mechanics: complex distribution networks, system losses, pump selection, borehole development; field measurements. Designs must address Tanzanian design guidelines.","3","3","No","1","3","A-F - A-F Grade Basis","000503","Every Spring"
"CFAN","1289","Food Culture of Southern France","Twin Cities","This embedded study abroad course will explore aspects of agriculture, food, and culture in southern France in comparison to each student’s experience in their home community. This course will first begin with a travel experience during August, and then meet on-campus following the travel portion of the course during the fall semester with a focus on thriving in college. Please note that you must also apply and confirm your spot for this seminar through the Learning Abroad Center.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall"
"CFAN","3334","Parasites and Pestilence","Twin Cities","This course is designed to provide students with a basic understanding of protozoan and metazoan parasites, focusing on the biology and epidemiology of parasitic diseases and on the parasite-host association. Parasites are explored in the context of transmission, associated disease, diagnosis and treatment options; and environmental, cultural, and socioeconomic drivers of disease epidemiology. The intent of this course is for students to see science as a tool for understanding the world and solving problems. Importantly, the course is not designed to promote skills to become a practicing parasitologist but rather aims to facilitate broad exposure to infectious disease dynamics to foster more informed global citizens—using parasitic diseases as examples. A key tenet of liberal education is that it does not ignore the sciences, as such topics are explored in a way that intertwines science, history, and politics. Liberal education also teaches students how to speak their mind, how to write, and how to learn. As a result, this course will teach students how to use fundamental biological principles to think critically about challenges facing their society and the world.","3","3","No","1","3","AFV - A-F or Audit","-","Periodic Fall & Spring"
"CFAN","3512","From Farm to Fork: Terroir, Food Systems, & Value Chains of France","Twin Cities","One would have thought that the ecological, climate, health, and social catastrophes of the last decade would have led to a green revolution and more sustainable societies, but that has not been the case. As a result, governments, corporations, consumers, and citizens will have to make deep meaningful changes to mitigating negative impacts to ecological biodiversity and natural resources.

Of all sectors of the global economy, the agricultural and food sector is perhaps the most at risk. Producers within this industry are faced with the complicated equation being one of the principle causes of the problems listed above, while also retaining the responsibility to provide food for an ever-growing consumer base. Eating and good nutrition are vital human needs and food is a human right deeply rooted in culture and emotion. Food is a source of pleasure, a means of social integration, a reflection of cultural values, and of cultural identity. As a result, agrobusiness and food industry stakeholders are expected to meet the higher demand for food while also reassessing value chains, far beyond the classic economic and marketing approach, by introducing ecological, social, and cultural indicators when assessing operational standard and economic growth. 
is context, the idea of a terroir-driven food system represents strong sustainable alternative to standard commercial agricultural practices. While the term of terroir originates in western European countries such as Italy and France, the terroir approach is practiced worldwide. Terroir-centered food products, local food products, traditional food products, no matter what it is called, it is about the producing within a limited geographical area and producing products with unique characteristics recognizable to the people who live there. 

Content for this 4-week course, conducted in English, will be delivered via in-class lectures/presentations; educational field trips and cultural visits to Paris, the Loire Valley, Brittany, Normandy; group projects; and case studies.

prereq: instr consent","3","3","No","1","3","AFV - A-F or Audit","-","Periodic Summer"
"CFAN","3516","Sustainable Food Systems of Italy","Twin Cities","This course examines the concepts of sustainability in relation to food production and culture in a country and place where food is a fundamental component of the regional and national culture. The course incorporates intercultural development concepts to introduce students to past and present Italian culture through the cultural importance of food systems, the ethics of food consumption and production and the concepts of sustainability.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring & Summer"
"CFAN","3522","Sustainable Akumal: Turtles, tourists, cenotes and coral reefs","Twin Cities","This Global Campus Partner seminar addresses coastal and marine ecology as affected by tourism and development and how these affect local communities. We will explore these issues in Akumal (Mayan: place of the turtle), Mexico on the Riviera Maya. Tourism and associated development have expanded exponentially in the past decade with subsequent effects on waste management and water quality in the local cenotes, groundwater, lagoons and reefs.  In addition to the water quality effects, increased use by tourist is also directly affecting sea grass, turtles and coral reefs.  We will explore the ecology of these systems, methods to assess their status and impacts, and strategies to reduce or mitigate the effects in a sustainable manner that involves local populations.

Prereq: CFAN 3422","3","3","No","1","3","A-F - A-F Grade Basis","011209","Fall Even, Spring Odd Year"
"CFAN","3523","Greek Agriculture and Gastronomy: A Taste of the Mediterranean","Twin Cities","This embedded course will be based in Thessaloniki, Greece and will examine Greek agriculture, food, and culture. Students will have hands-on experiences learning about the impact that Greek cuisine has on the rural development of the country and how Greeks work to conserve many of their cultural traditions.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"CFAN","3526","Two to Tango: Agricultural Marketing & Communication in Argentina","Twin Cities","Agricultural marketing and farming are global industries and communicators and marketers need to be able to understand how events on other continents can impact decisions made at the firm-level; even in a different hemisphere. This course will study the farming and ranching industries in Argentina that provide the technology, production, expertise, processing, and transformation of farm products into foods that are in global demand. Additionally, this course will explore how Argentinian culture shapes marketing and communication efforts in Argentina. 

This course will spend two weeks in Argentina to meet with international agricultural firms and farmers to learn how Argentina continues to be a global competitor in agricultural commodities. Students will also learn about the challenges limiting South American agricultural production and how this relates to U.S. agriculture. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Spring Odd Year"
"CFAN","3527","Chile: Natural History of Patagonia","Twin Cities","Co-production of sustainable knowledge: An exploration of human-wildlife conflict and a community artistic expression in southern Chile

Conservation biology addresses the tradeoffs inherent in balancing human needs for extractable ecosystem goods and services with our need for biodiversity and natural conditions. Our discussions always include the biophysical science of ecosystems and the human resource science of decisions. This class engages you directly in understanding and communicating about sustainable resource management in Patagonia, the fabulously beautiful, highly diverse, end-of-the-word in South America. You will explore mountainous and marine landscapes, places where you will (at least hope to see) Elephant seals, Mountain Lions, Emperor Penguins, Guanacos, and Patagonian Foxes. You also will encounter invasive rabbits and beavers, gigantic salmon aquaculture opens and an open pit mine. You will work with local community members to develop a permanent mural depicting all that. And you wll work with peers to develop a video documenting your experience.

Humans have inhabited Patagonia for at last 14,000 years. For thousands of years, the nomadic Aónikenk people were the principal humans in the landscape. The technologically superior Mapuche people were predominant during the 1500s; Europeans (primarily Spanish and English) colonized the area from the mid-1500s; Chile has been an independent country since 1826. The economy of the area has been dominated by mining and agriculture. Mining extracts minerals and low quality coal. Agriculture includes sheep ranching as well as large scale marine salmon aquaculture. Sheep ranching resulted in thousands of miles of barbed wire fence, and millions of hectares of degraded grasslands, with associated negative impacts on wildlife. Wool prices were strong from the late 1800s through the mid 1950s, then dropped precipitously. As a result, many sheep estnacias were abandoned or turned into tourist lodges. Patagonia today is a land of expansive landscapes of mountains, grasslands, glaciers and high altitude lakes. The wildlife characteristic of the area include all Guanacos (a South American camel), the Huemel deer, Patagonian fox, hog nosed skunk and Andean Condor. Native marine life include penguins, elephant seals, leopard seals, and the Patagonian skate.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
